iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality
DEU;Europe;Germany;2020-07-15;200890,0;434,0;313,0;9080,0;2,0;4,857;2394,385;5,173;3,731;108,223;0,024;0,058;1,06;246,0;2,932;;;;;;;;;;;75244,0;0,897;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-16;201450,0;560,0;349,857;9087,0;7,0;4,286;2401,059;6,675;4,17;108,307;0,083;0,051;1,1;251,0;2,992;;;;;;;;;;;75869,0;0,904;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-17;202045,0;595,0;387,571;9088,0;1,0;3,571;2408,151;7,092;4,619;108,319;0,012;0,043;1,12;246,0;2,932;;;;;;;;;;;76495,0;0,912;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-18;202426,0;381,0;388,143;9091,0;3,0;3,0;2412,692;4,541;4,626;108,355;0,036;0,036;1,14;246,0;2,932;;;;;;;;;;;77120,0;0,919;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-19;202735,0;309,0;402,286;9092,0;1,0;3,0;2416,375;3,683;4,795;108,366;0,012;0,036;1,15;249,0;2,968;;;;;262,294;3,126;;7397364,0;88,168;;77746,0;0,927;0,007;142,9;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-1,07
DEU;Europe;Germany;2020-07-20;203325,0;590,0;449,286;9094,0;2,0;2,857;2423,407;7,032;5,355;108,39;0,024;0,034;1,17;245,0;2,92;;;;;;;;;;;77999,0;0,93;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-21;203717,0;392,0;465,857;9099,0;5,0;3,0;2428,079;4,672;5,552;108,45;0,06;0,036;1,17;251,0;2,992;;;;;;;;;;;78252,0;0,933;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-22;204276,0;559,0;483,714;9102,0;3,0;3,143;2434,742;6,663;5,765;108,486;0,036;0,037;1,18;248,0;2,956;;;;;;;;;;;78506,0;0,936;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-23;204881,0;605,0;490,143;9110,0;8,0;3,286;2441,953;7,211;5,842;108,581;0,095;0,039;1,2;234,0;2,789;;;;;;;;;;;78759,0;0,939;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-24;205623,0;742,0;511,143;9120,0;10,0;4,571;2450,797;8,844;6,092;108,7;0,119;0,054;1,21;235,0;2,801;;;;;;;;;;;79012,0;0,942;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-25;206278,0;655,0;550,286;9124,0;4,0;4,714;2458,604;7,807;6,559;108,748;0,048;0,056;1,22;247,0;2,944;;;;;;;;;;;79266,0;0,945;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-26;206667,0;389,0;561,714;9124,0;0,0;4,571;2463,24;4,636;6,695;108,748;0,0;0,054;1,22;265,0;3,159;;;;;302,647;3,607;;7953998,0;94,803;;79519,0;0,948;0,008;125,0;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-2,34
DEU;Europe;Germany;2020-07-27;207112,0;445,0;541,0;9125,0;1,0;4,429;2468,544;5,304;6,448;108,76;0,012;0,053;1,21;257,0;3,063;;;;;;;;;;;80184,0;0,956;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-28;207707,0;595,0;570,0;9131,0;6,0;4,571;2475,636;7,092;6,794;108,831;0,072;0,054;1,22;253,0;3,015;;;;;;;;;;;80848,0;0,964;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-29;208546,0;839,0;610,0;9135,0;4,0;4,714;2485,636;10,0;7,271;108,879;0,048;0,056;1,24;255,0;3,039;;;;;;;;;;;81513,0;0,972;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-30;209535,0;989,0;664,857;9144,0;9,0;4,857;2497,423;11,788;7,924;108,986;0,107;0,058;1,24;260,0;3,099;;;;;;;;;;;82178,0;0,979;;;tests performed;;;;;;;;;;;;55,09;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-07-31;210399,0;864,0;682,286;9147,0;3,0;3,857;2507,721;10,298;8,132;109,022;0,036;0,046;1,24;259,0;3,087;;;;;;;;;;;82842,0;0,987;;;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-01;211005,0;606,0;675,286;9154,0;7,0;4,286;2514,944;7,223;8,049;109,105;0,083;0,051;1,23;255,0;3,039;;;;;;;;;;;83507,0;0,995;;;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-02;211220,0;215,0;650,429;9154,0;0,0;4,286;2517,507;2,563;7,752;109,105;0,0;0,051;1,23;267,0;3,182;;;;;345,017;4,112;;8543199,0;101,825;;84172,0;1,003;0,01;100,0;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;2,83
DEU;Europe;Germany;2020-08-03;212111,0;891,0;714,143;9154,0;0,0;4,143;2528,126;10,62;8,512;109,105;0,0;0,049;1,24;263,0;3,135;;;;;;;;;;;86830,0;1,035;;;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-04;212828,0;717,0;731,571;9163,0;9,0;4,571;2536,672;8,546;8,72;109,213;0,107;0,054;1,25;258,0;3,075;;;;;;;;;;;89489,0;1,067;;;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-05;214113,0;1285,0;795,286;9179,0;16,0;6,286;2551,988;15,316;9,479;109,403;0,191;0,075;1,26;238,0;2,837;;;;;;;;;;;92148,0;1,098;;;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-06;215039,0;926,0;786,286;9181,0;2,0;5,286;2563,025;11,037;9,372;109,427;0,024;0,063;1,25;236,0;2,813;;;;;;;;;;;94806,0;1,13;;;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-07;216196,0;1157,0;828,143;9195,0;14,0;6,857;2576,815;13,79;9,871;109,594;0,167;0,082;1,24;226,0;2,694;;;;;;;;;;;97465,0;1,162;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-08;216903,0;707,0;842,571;9201,0;6,0;6,714;2585,242;8,427;10,043;109,666;0,072;0,08;1,24;228,0;2,718;;;;;;;;;;;100124,0;1,193;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-09;217288,0;385,0;866,857;9202,0;1,0;6,857;2589,831;4,589;10,332;109,678;0,012;0,082;1,24;234,0;2,789;;;;;308,7;3,679;;9262675,0;110,401;;102782,0;1,225;0,01;100,0;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;5,32
DEU;Europe;Germany;2020-08-10;218508,0;1220,0;913,857;9203,0;1,0;7,0;2604,372;14,541;10,892;109,689;0,012;0,083;1,25;227,0;2,706;;;;;;;;;;;105879,0;1,262;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-11;219540,0;1032,0;958,857;9208,0;5,0;6,429;2616,672;12,3;11,429;109,749;0,06;0,077;1,25;230,0;2,741;;;;;;;;;;;108975,0;1,299;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-12;220859,0;1319,0;963,714;9213,0;5,0;4,857;2632,393;15,721;11,486;109,809;0,06;0,058;1,24;220,0;2,622;;;;;;;;;;;112071,0;1,336;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-13;222281,0;1422,0;1034,571;9217,0;4,0;5,143;2649,342;16,949;12,331;109,856;0,048;0,061;1,24;223,0;2,658;;;;;;;;;;;115167,0;1,373;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-14;223791,0;1510,0;1085,0;9230,0;13,0;5,0;2667,339;17,998;12,932;110,011;0,155;0,06;1,23;230,0;2,741;;;;;;;;;;;118263,0;1,41;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-15;224488,0;697,0;1083,571;9235,0;5,0;4,857;2675,646;8,307;12,915;110,071;0,06;0,058;1,22;228,0;2,718;;;;;;;;;;;121360,0;1,446;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-16;225007,0;519,0;1102,714;9235,0;0,0;4,714;2681,832;6,186;13,143;110,071;0,0;0,056;1,21;224,0;2,67;;;;;343,0;4,088;;10133866,0;120,784;;124456,0;1,483;0,01;100,0;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;20,08
DEU;Europe;Germany;2020-08-17;226700,0;1693,0;1170,286;9236,0;1,0;4,714;2702,011;20,179;13,948;110,083;0,012;0,056;1,21;226,0;2,694;;;;;;;;;;;127788,0;1,523;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-18;228120,0;1420,0;1225,714;9241,0;5,0;4,714;2718,936;16,925;14,609;110,142;0,06;0,056;1,2;219,0;2,61;;;;;;;;;;;131119,0;1,563;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-19;229706,0;1586,0;1263,857;9249,0;8,0;5,143;2737,839;18,903;15,064;110,238;0,095;0,061;1,19;226,0;2,694;;;;;;;;;;;134451,0;1,603;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-20;231292,0;1586,0;1287,286;9263,0;14,0;6,571;2756,743;18,903;15,343;110,405;0,167;0,078;1,17;229,0;2,729;;;;;;;;;;;137783,0;1,642;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-21;233029,0;1737,0;1319,714;9266,0;3,0;5,143;2777,446;20,703;15,73;110,44;0,036;0,061;1,15;235,0;2,801;;;;;;;;;;;141115,0;1,682;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-22;233861,0;832,0;1339,0;9272,0;6,0;5,286;2787,362;9,917;15,959;110,512;0,072;0,063;1,13;230,0;2,741;;;;;;;;;;;144447,0;1,722;;;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-23;234494,0;633,0;1355,286;9275,0;3,0;5,714;2794,907;7,545;16,153;110,548;0,036;0,068;1,12;242,0;2,884;;;;;311,726;3,715;;11168315,0;133,114;;147778,0;1,761;0,009;111,1;tests performed;;;;;;;;;;;;56,94;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;8,21
DEU;Europe;Germany;2020-08-24;236122,0;1628,0;1346,0;9276,0;1,0;5,714;2814,311;19,404;16,043;110,56;0,012;0,068;1,1;243,0;2,896;;;;;;;;;;;149802,0;1,785;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-25;237583,0;1461,0;1351,857;9281,0;5,0;5,714;2831,724;17,413;16,113;110,619;0,06;0,068;1,09;223,0;2,658;;;;;;;;;;;151826,0;1,81;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-26;239010,0;1427,0;1329,143;9285,0;4,0;5,143;2848,733;17,008;15,842;110,667;0,048;0,061;1,07;225,0;2,682;;;;;;;;;;;153850,0;1,834;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-27;240571,0;1561,0;1325,571;9290,0;5,0;3,857;2867,338;18,605;15,799;110,726;0,06;0,046;1,06;238,0;2,837;;;;;;;;;;;155874,0;1,858;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-28;242126,0;1555,0;1299,571;9290,0;0,0;3,429;2885,872;18,534;15,489;110,726;0,0;0,041;1,04;234,0;2,789;;;;;;;;;;;157898,0;1,882;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-29;242835,0;709,0;1282,0;9299,0;9,0;3,857;2894,322;8,45;15,28;110,834;0,107;0,046;1,04;239,0;2,849;;;;;;;;;;;159922,0;1,906;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-08-30;243305,0;470,0;1258,714;9300,0;1,0;3,571;2899,924;5,602;15,002;110,846;0,012;0,043;1,03;243,0;2,896;;;;;292,559;3,487;;12301938,0;146,625;;161946,0;1,93;0,007;142,9;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;1,66
DEU;Europe;Germany;2020-08-31;244802,0;1497,0;1240,0;9303,0;3,0;3,857;2917,767;17,843;14,779;110,881;0,036;0,046;1,03;244,0;2,908;;;;;;;;;;;160300,0;1,911;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-01;246015,0;1213,0;1204,571;9307,0;4,0;3,714;2932,224;14,458;14,357;110,929;0,048;0,044;1,03;233,0;2,777;;;;;;;;;;;158653,0;1,891;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-02;247411,0;1396,0;1200,143;9322,0;15,0;5,286;2948,863;16,639;14,304;111,108;0,179;0,063;1,04;226,0;2,694;;;;;;;;;;;157006,0;1,871;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-03;248840,0;1429,0;1181,286;9322,0;0,0;4,571;2965,895;17,032;14,08;111,108;0,0;0,054;1,04;221,0;2,634;;;;;;;;;;;155360,0;1,852;;;tests performed;;;;;;;;;;;;57,87;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-04;250283,0;1443,0;1165,286;9327,0;5,0;5,286;2983,094;17,199;13,889;111,167;0,06;0,063;1,05;223,0;2,658;;;;;;;;;;;153713,0;1,832;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-05;251058,0;775,0;1174,714;9329,0;2,0;4,286;2992,331;9,237;14,001;111,191;0,024;0,051;1,06;220,0;2,622;;;;;;;;;;;152067,0;1,812;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-06;251728,0;670,0;1203,286;9330,0;1,0;4,286;3000,317;7,986;14,342;111,203;0,012;0,051;1,07;216,0;2,574;;;;;334,929;3,992;;13354880,0;159,175;;150420,0;1,793;0,008;125,0;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;5,12
DEU;Europe;Germany;2020-09-07;253626,0;1898,0;1260,571;9331,0;1,0;4,0;3022,939;22,622;15,025;111,215;0,012;0,048;1,08;227,0;2,706;;;;;;;;;;;152370,0;1,816;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-08;254957,0;1331,0;1277,429;9336,0;5,0;4,143;3038,803;15,864;15,226;111,275;0,06;0,049;1,09;229,0;2,729;;;;;;;;;;;154319,0;1,839;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-09;256433,0;1476,0;1288,857;9342,0;6,0;2,857;3056,395;17,592;15,362;111,346;0,072;0,034;1,09;225,0;2,682;;;;;;;;;;;156269,0;1,863;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-10;258149,0;1716,0;1329,857;9345,0;3,0;3,286;3076,848;20,453;15,85;111,382;0,036;0,039;1,09;230,0;2,741;;;;;;;;;;;158218,0;1,886;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-11;259735,0;1586,0;1350,286;9348,0;3,0;3,0;3095,751;18,903;16,094;111,418;0,036;0,036;1,1;218,0;2,598;;;;;;;;;;;160168,0;1,909;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-12;260817,0;1082,0;1394,143;9352,0;4,0;3,286;3108,648;12,896;16,617;111,465;0,048;0,039;1,11;231,0;2,753;;;;;;;;;;;162117,0;1,932;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-13;261737,0;920,0;1429,857;9354,0;2,0;3,429;3119,613;10,965;17,042;111,489;0,024;0,041;1,12;234,0;2,789;;;;;400,503;4,774;;14503345,0;172,864;;164066,0;1,955;0,009;111,1;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;5,81
DEU;Europe;Germany;2020-09-14;263222,0;1485,0;1370,857;9356,0;2,0;3,571;3137,313;17,7;16,339;111,513;0,024;0,043;1,13;233,0;2,777;;;;;;;;;;;164054,0;1,955;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-15;265014,0;1792,0;1436,714;9367,0;11,0;4,429;3158,671;21,359;17,124;111,644;0,131;0,053;1,14;232,0;2,765;;;;;;;;;;;164043,0;1,955;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-16;266869,0;1855,0;1490,857;9373,0;6,0;4,429;3180,781;22,11;17,769;111,716;0,072;0,053;1,14;228,0;2,718;;;;;;;;;;;164031,0;1,955;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-17;269048,0;2179,0;1557,0;9376,0;3,0;4,429;3206,752;25,971;18,558;111,751;0,036;0,053;1,15;234,0;2,789;;;;;;;;;;;164019,0;1,955;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-18;271247,0;2199,0;1644,571;9386,0;10,0;5,429;3232,962;26,21;19,601;111,871;0,119;0,065;1,15;243,0;2,896;;;;;;;;;;;164007,0;1,955;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-19;272932,0;1685,0;1730,714;9388,0;2,0;5,143;3253,045;20,083;20,628;111,894;0,024;0,061;1,15;253,0;3,015;;;;;;;;;;;163995,0;1,955;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-20;273965,0;1033,0;1746,857;9390,0;2,0;5,143;3265,357;12,312;20,821;111,918;0,024;0,061;1,14;265,0;3,159;;;;;585,117;6,974;;15651224,0;186,545;;163983,0;1,954;0,012;83,3;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;7,97
DEU;Europe;Germany;2020-09-21;275560,0;1595,0;1762,571;9390,0;0,0;4,857;3284,368;19,011;21,008;111,918;0,0;0,058;1,13;265,0;3,159;;;;;;;;;;;165460,0;1,972;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-22;277412,0;1852,0;1771,143;9405,0;15,0;5,429;3306,442;22,074;21,11;112,097;0,179;0,065;1,13;274,0;3,266;;;;;;;;;;;166938,0;1,99;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-23;279025,0;1613,0;1736,571;9423,0;18,0;7,143;3325,667;19,225;20,698;112,312;0,215;0,085;1,13;289,0;3,445;;;;;;;;;;;168415,0;2,007;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
DEU;Europe;Germany;2020-09-24;281346,0;2321,0;1756,857;9436,0;13,0;8,571;3353,33;27,664;20,94;112,467;0,155;0,102;1,15;291,0;3,468;;;;;;;;;;;169893,0;2,025;;;tests performed;;;;;;;;;;;;49,54;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;
